Date,ppt_mm,tmin,tmean,tmax,Site,Region
2021-01-25,8.33,6.5,9,11,Pleasant,Sonoran Central
2021-01-26,21.09,1.9,5.9,9.5,Pleasant,Sonoran Central
2021-01-27,2.3,2.5,5.6,8.2,Pleasant,Sonoran Central
2021-01-28,0,0.9,7.8,14.5,Pleasant,Sonoran Central
2021-01-29,0,8.4,14.7,20.6,Pleasant,Sonoran Central
2021-01-30,2.92,4.8,10.9,16.8,Pleasant,Sonoran Central
2021-01-31,0,4.6,10.6,16.2,Pleasant,Sonoran Central
2021-02-01,0,4.6,13.2,21.8,Pleasant,Sonoran Central
2021-02-02,0,11,15.7,20.4,Pleasant,Sonoran Central
2021-02-03,0,13,19.7,26.6,Pleasant,Sonoran Central
2021-02-04,0,10.4,17.4,24.5,Pleasant,Sonoran Central
2021-02-05,0,7.1,14.6,22.2,Pleasant,Sonoran Central
2021-02-06,0,4.5,12,19.4,Pleasant,Sonoran Central
2021-02-07,0,5,13.2,21.4,Pleasant,Sonoran Central
2021-02-08,0,4.6,13.1,21.5,Pleasant,Sonoran Central
2021-02-09,0,5.8,14.1,22.4,Pleasant,Sonoran Central
2021-02-10,0,5.6,13.7,21.8,Pleasant,Sonoran Central
2021-02-11,0,6.5,14.1,21.7,Pleasant,Sonoran Central
2021-02-12,0,6.3,14.8,23.2,Pleasant,Sonoran Central
2021-02-13,0,6.6,13.6,20.6,Pleasant,Sonoran Central
2021-02-14,0,6.8,13,19.3,Pleasant,Sonoran Central
2021-02-15,0,4.7,11.1,17.6,Pleasant,Sonoran Central
2021-02-16,0,3.7,10.2,16.9,Pleasant,Sonoran Central
2021-02-17,0,5.1,12.2,19.3,Pleasant,Sonoran Central
2021-02-18,0,3.8,10.4,17.1,Pleasant,Sonoran Central
2021-02-19,0,3.7,10.4,17.3,Pleasant,Sonoran Central
2021-02-20,0,3.1,12,20.9,Pleasant,Sonoran Central
2021-02-21,0,4.2,13.2,22.3,Pleasant,Sonoran Central
2021-02-22,0,4.5,12.3,20.2,Pleasant,Sonoran Central
2021-02-23,0,5.3,15,24.7,Pleasant,Sonoran Central
2021-02-24,0,5.3,14.9,24.5,Pleasant,Sonoran Central
2021-02-25,0,6.9,15.5,24.3,Pleasant,Sonoran Central
2021-02-26,0,4.4,12,19.7,Pleasant,Sonoran Central
2021-02-27,0,3.8,12,20.4,Pleasant,Sonoran Central
2021-02-28,0,3.7,11.9,20.3,Pleasant,Sonoran Central
2021-03-01,0,3.1,9.4,15.1,Pleasant,Sonoran Central
2021-03-02,0,2.6,11.6,20.2,Pleasant,Sonoran Central
2021-03-03,0,8.1,16.2,23.5,Pleasant,Sonoran Central
2021-03-04,0.33,6.4,16.8,26.3,Pleasant,Sonoran Central
2021-03-05,0,8.5,14.4,19.5,Pleasant,Sonoran Central
2021-03-06,0,13.2,20.1,26.9,Pleasant,Sonoran Central
2021-03-07,0,11.8,19.8,27.2,Pleasant,Sonoran Central
2021-03-08,0,11.7,20.2,28.3,Pleasant,Sonoran Central
2021-03-09,0,14.3,20.6,26.4,Pleasant,Sonoran Central
2021-03-10,0,8.1,15.7,22.9,Pleasant,Sonoran Central
2021-03-11,0,6.6,12.4,17.7,Pleasant,Sonoran Central
2021-03-12,3.23,6.1,11.9,17.1,Pleasant,Sonoran Central
2021-03-13,2.06,5.1,9.7,13.6,Pleasant,Sonoran Central
2021-03-14,0.94,3.8,8.5,12.6,Pleasant,Sonoran Central
2021-03-15,0,3.1,10.9,18.2,Pleasant,Sonoran Central
2021-03-16,0.1,6.8,13.9,20.4,Pleasant,Sonoran Central
2021-03-17,0,4.3,9.7,14.3,Pleasant,Sonoran Central
2021-03-18,0,4.7,12.9,20.8,Pleasant,Sonoran Central
2021-03-19,0,7.9,17,25.8,Pleasant,Sonoran Central
2021-03-20,0,8.9,18.3,27.5,Pleasant,Sonoran Central
2021-03-21,0,10.7,19,26.9,Pleasant,Sonoran Central
2021-03-22,0,9.2,16.2,22.6,Pleasant,Sonoran Central
2021-03-23,0,8.4,14.8,20.6,Pleasant,Sonoran Central
2021-03-24,0.37,6.7,11.4,15.5,Pleasant,Sonoran Central
2021-03-25,0,7.2,13.6,19.6,Pleasant,Sonoran Central
2021-03-26,0,8.1,14.1,19.5,Pleasant,Sonoran Central
2021-03-27,0.03,7.8,12.4,16.5,Pleasant,Sonoran Central
2021-03-28,0,7.9,16.2,24.1,Pleasant,Sonoran Central
2021-03-29,0,9.8,19.4,28.5,Pleasant,Sonoran Central
2021-03-30,0,11.3,20.6,29.3,Pleasant,Sonoran Central
2021-03-31,0,11.8,20.2,28.2,Pleasant,Sonoran Central
2021-04-01,0,14.1,22,28.8,Pleasant,Sonoran Central
2021-04-02,0,16.8,24.9,32.7,Pleasant,Sonoran Central
2021-04-03,0,16.6,24.4,32,Pleasant,Sonoran Central
2021-04-04,0,16.1,25.4,34.5,Pleasant,Sonoran Central
2021-04-05,0,16.2,25.6,34.6,Pleasant,Sonoran Central
2021-04-06,0,16,24.8,33.4,Pleasant,Sonoran Central
2021-04-07,0,14.5,22.9,30.9,Pleasant,Sonoran Central
2021-04-08,0,13.6,22.5,31.1,Pleasant,Sonoran Central
2021-04-09,0,14.9,23.6,31.9,Pleasant,Sonoran Central
2021-04-10,0,14.1,23.4,32.5,Pleasant,Sonoran Central
2021-04-11,0,13.8,23.1,32.2,Pleasant,Sonoran Central
2021-04-12,0,14.8,23.4,31.6,Pleasant,Sonoran Central
2021-04-13,0,16.2,23.5,30.6,Pleasant,Sonoran Central
2021-04-14,0,14.4,21.8,28.8,Pleasant,Sonoran Central
2021-04-15,0,13.8,20.8,27.2,Pleasant,Sonoran Central
2021-04-16,0,13.1,19.6,25.9,Pleasant,Sonoran Central
2021-04-17,0,12.1,19.5,26.6,Pleasant,Sonoran Central
2021-04-18,0,13.4,20.6,27,Pleasant,Sonoran Central
2021-04-19,0,14.5,20.5,25.7,Pleasant,Sonoran Central
2021-04-20,0,13.7,21.6,29.4,Pleasant,Sonoran Central
2021-04-21,0,13.5,22.5,31.1,Pleasant,Sonoran Central
2021-04-22,0,14.4,22.3,29.7,Pleasant,Sonoran Central
2021-04-23,0,13.7,19.9,25.3,Pleasant,Sonoran Central
2021-04-24,0,13.3,20.9,27.6,Pleasant,Sonoran Central
2021-04-25,0,13.4,22,30.1,Pleasant,Sonoran Central
2021-04-26,0,15.8,23.5,31.1,Pleasant,Sonoran Central
2021-04-27,0.71,11.6,18.2,23.8,Pleasant,Sonoran Central
2021-04-28,0,11,16.4,21.5,Pleasant,Sonoran Central
2021-04-29,0.32,10.7,18.6,26,Pleasant,Sonoran Central
2021-04-30,0,12.7,22.9,33,Pleasant,Sonoran Central
2021-05-01,0,17.9,25.9,34,Pleasant,Sonoran Central
2021-05-02,0,17.9,26.2,34.4,Pleasant,Sonoran Central
2021-05-03,0,16.2,23.6,30.8,Pleasant,Sonoran Central
2021-05-04,0,15.4,23,30.2,Pleasant,Sonoran Central
2021-05-05,0,16.2,24.2,32.3,Pleasant,Sonoran Central
2021-05-06,0,16.8,26.1,35.2,Pleasant,Sonoran Central
2021-05-07,0,18.4,27.3,36.3,Pleasant,Sonoran Central
2021-05-08,0,17.5,25.4,33.1,Pleasant,Sonoran Central
2021-05-09,0,17.2,24.6,32,Pleasant,Sonoran Central
2021-05-10,0,16.4,24.4,32.4,Pleasant,Sonoran Central
2021-05-11,0,15.8,24.2,32.6,Pleasant,Sonoran Central
2021-05-12,0,16,24.5,32.8,Pleasant,Sonoran Central
2021-05-13,0,16.6,26.3,35.6,Pleasant,Sonoran Central
2021-05-14,0,18,27.3,36.3,Pleasant,Sonoran Central
2021-05-15,0,17.8,26.9,35.6,Pleasant,Sonoran Central
2021-05-16,0,18,25.8,33.7,Pleasant,Sonoran Central
2021-05-17,0,17.3,23.5,29.9,Pleasant,Sonoran Central
2021-05-18,0,16.3,22.9,29.3,Pleasant,Sonoran Central
2021-05-19,0,17.3,25.2,33.1,Pleasant,Sonoran Central
2021-05-20,0,19.8,27.6,35.1,Pleasant,Sonoran Central
2021-05-21,0.8,17.9,26.2,33.6,Pleasant,Sonoran Central
2021-05-22,0,13,19.8,26.5,Pleasant,Sonoran Central
2021-05-23,0,11,18,25,Pleasant,Sonoran Central
2021-05-24,0,11.7,20.3,28.8,Pleasant,Sonoran Central
2021-05-25,0,14.6,24,33.2,Pleasant,Sonoran Central
2021-05-26,0,17,25.4,33.8,Pleasant,Sonoran Central
2021-05-27,0,18,25.8,33.7,Pleasant,Sonoran Central
2021-05-28,0,17.2,26.4,35.4,Pleasant,Sonoran Central
2021-05-29,0,18,27.1,36,Pleasant,Sonoran Central
2021-05-30,0,19.2,27.4,35.7,Pleasant,Sonoran Central
2021-05-31,0,19,27.2,35.4,Pleasant,Sonoran Central
2021-06-01,0,20.7,28.3,36.3,Pleasant,Sonoran Central
2021-06-02,0,22.1,29.9,38.2,Pleasant,Sonoran Central
2021-06-03,0,22.7,30.8,39.3,Pleasant,Sonoran Central
2021-06-04,0,24.8,32,39.6,Pleasant,Sonoran Central
2021-06-05,0,24.3,32,40.2,Pleasant,Sonoran Central
2021-06-06,0,22.9,31.3,40,Pleasant,Sonoran Central
2021-06-07,0,19.9,28.6,37.5,Pleasant,Sonoran Central
2021-06-08,0,19.3,27.8,36.7,Pleasant,Sonoran Central
2021-06-09,0,19,26.6,34.4,Pleasant,Sonoran Central
2021-06-10,0,19.1,27.9,36.8,Pleasant,Sonoran Central
2021-06-11,0,17.9,27.1,36.2,Pleasant,Sonoran Central
2021-06-12,0,18.1,28,37.8,Pleasant,Sonoran Central
2021-06-13,0,20.5,30.9,41.4,Pleasant,Sonoran Central
2021-06-14,0,22.6,33.2,43.6,Pleasant,Sonoran Central
2021-06-15,0,25.7,35.4,45.2,Pleasant,Sonoran Central
2021-06-16,0,29.7,37,44.8,Pleasant,Sonoran Central
2021-06-17,0,29.7,36.7,43.9,Pleasant,Sonoran Central
2021-06-18,0,30.3,37.2,44.6,Pleasant,Sonoran Central
2021-06-19,0,29.9,37,44.7,Pleasant,Sonoran Central
2021-06-20,0,29.6,37.1,45,Pleasant,Sonoran Central
2021-06-21,0,27.5,35.6,44.1,Pleasant,Sonoran Central
2021-06-22,0,26.4,33.6,41.3,Pleasant,Sonoran Central
2021-06-23,0,26.8,33.5,40.5,Pleasant,Sonoran Central
2021-06-24,1.18,23.3,27.8,32.5,Pleasant,Sonoran Central
2021-06-25,0,24,30.6,37.7,Pleasant,Sonoran Central
2021-06-26,0,24,31.6,39.5,Pleasant,Sonoran Central
2021-06-27,0,24.3,32.4,40.7,Pleasant,Sonoran Central
2021-06-28,0,26.8,34.7,42.8,Pleasant,Sonoran Central
2021-06-29,0,28.5,34.2,40.5,Pleasant,Sonoran Central
2021-06-30,0.03,26.7,32.4,38.5,Pleasant,Sonoran Central
2021-07-01,0,25.7,31.9,38.1,Pleasant,Sonoran Central
2021-07-02,0.29,25.5,32.7,39.9,Pleasant,Sonoran Central
2021-07-03,0,28.7,33.8,39,Pleasant,Sonoran Central
2021-07-04,9.11,24.4,32,39.7,Pleasant,Sonoran Central
2021-07-05,0,25.2,31.4,37.6,Pleasant,Sonoran Central
2021-07-06,0,27.9,34,40,Pleasant,Sonoran Central
2021-07-07,0,28.5,35.3,42,Pleasant,Sonoran Central
2021-07-08,0,29.5,35.6,41.8,Pleasant,Sonoran Central
2021-07-09,0.06,29.5,35.9,42.2,Pleasant,Sonoran Central
2021-07-10,0,30.2,36.5,42.8,Pleasant,Sonoran Central
2021-07-11,0,27.4,35.1,42.8,Pleasant,Sonoran Central
2021-07-12,0,27.8,34.5,41.3,Pleasant,Sonoran Central
2021-07-13,0,28.7,34.1,39.5,Pleasant,Sonoran Central
2021-07-14,6.17,26.6,33.3,39.9,Pleasant,Sonoran Central
2021-07-15,0.61,23.4,29.1,34.8,Pleasant,Sonoran Central
2021-07-16,0.69,26.2,31.4,36.7,Pleasant,Sonoran Central
2021-07-17,5.44,24,30.7,37.5,Pleasant,Sonoran Central
2021-07-18,0,25,31,37,Pleasant,Sonoran Central
2021-07-19,0.63,26.7,31.6,36.5,Pleasant,Sonoran Central
2021-07-20,0.05,27.5,32.7,37.9,Pleasant,Sonoran Central
2021-07-21,0,28.8,34.3,39.8,Pleasant,Sonoran Central
2021-07-22,0,26,33.1,40.3,Pleasant,Sonoran Central
2021-07-23,16.69,22.5,30.8,39,Pleasant,Sonoran Central
2021-07-24,15.31,22.1,23.7,25.3,Pleasant,Sonoran Central
2021-07-25,15.4,21.6,24.7,27.8,Pleasant,Sonoran Central
2021-07-26,23.69,21.2,24,26.9,Pleasant,Sonoran Central
2021-07-27,0,22.1,28,34,Pleasant,Sonoran Central
2021-07-28,0,24.4,31.3,38.1,Pleasant,Sonoran Central
2021-07-29,0,25.7,32.3,38.9,Pleasant,Sonoran Central
2021-07-30,2.19,25.8,32.4,39,Pleasant,Sonoran Central
2021-07-31,5.66,23.1,30.3,37.4,Pleasant,Sonoran Central
2021-08-01,0,23.9,30,36.2,Pleasant,Sonoran Central
2021-08-02,0,26.3,32.6,38.9,Pleasant,Sonoran Central
2021-08-03,0,27.6,34.4,41.3,Pleasant,Sonoran Central
2021-08-04,0,28.1,35.2,42.4,Pleasant,Sonoran Central
2021-08-05,0,28.1,36,43.9,Pleasant,Sonoran Central
2021-08-06,0,28.2,34.4,40.6,Pleasant,Sonoran Central
2021-08-07,0,28.8,34.4,40,Pleasant,Sonoran Central
2021-08-08,0,28,34,39.9,Pleasant,Sonoran Central
2021-08-09,0,27.9,33.8,39.7,Pleasant,Sonoran Central
2021-08-10,0,25.6,30,34.4,Pleasant,Sonoran Central
2021-08-11,2.76,24.8,29.1,33.3,Pleasant,Sonoran Central
2021-08-12,10,23.8,28.5,33.3,Pleasant,Sonoran Central
2021-08-13,2.78,22.6,28.5,34.4,Pleasant,Sonoran Central
2021-08-14,17.7,21.3,28.5,35.6,Pleasant,Sonoran Central
2021-08-15,0,22.4,27.6,32.9,Pleasant,Sonoran Central
2021-08-16,0,25.1,30.3,35.5,Pleasant,Sonoran Central
2021-08-17,1.22,22.6,29.4,36.2,Pleasant,Sonoran Central
2021-08-18,0,22.4,27.8,33.1,Pleasant,Sonoran Central
2021-08-19,8.77,22.1,27.1,32,Pleasant,Sonoran Central
2021-08-20,0,22.6,28,33.5,Pleasant,Sonoran Central
2021-08-21,0,23.6,29.3,35.1,Pleasant,Sonoran Central
2021-08-22,0,23.6,29.8,36,Pleasant,Sonoran Central
2021-08-23,0,23,30.1,37.3,Pleasant,Sonoran Central
2021-08-24,0,23.1,30.5,37.9,Pleasant,Sonoran Central
2021-08-25,0,23.3,30.9,38.6,Pleasant,Sonoran Central
2021-08-26,0,25.1,33.1,41.2,Pleasant,Sonoran Central
2021-08-27,0,26.4,34.1,41.8,Pleasant,Sonoran Central
2021-08-28,0,27.3,34.9,42.5,Pleasant,Sonoran Central
2021-08-29,0,27.6,33.5,39.5,Pleasant,Sonoran Central
2021-08-30,0,27.7,34.1,40.6,Pleasant,Sonoran Central
2021-08-31,0.11,26.6,32.6,38.5,Pleasant,Sonoran Central
2021-09-01,2.82,22.4,27.8,33.2,Pleasant,Sonoran Central
2021-09-02,6.95,21.9,27,32.2,Pleasant,Sonoran Central
2021-09-03,0,23.1,28.2,33.2,Pleasant,Sonoran Central
2021-09-04,0,23.7,30.5,37.2,Pleasant,Sonoran Central
2021-09-05,0,24.4,31.8,39.1,Pleasant,Sonoran Central
2021-09-06,0,25.1,32.8,40.6,Pleasant,Sonoran Central
2021-09-07,0,25.9,31.9,38,Pleasant,Sonoran Central
2021-09-08,0,26.6,33,39.4,Pleasant,Sonoran Central
2021-09-09,0,26.3,32.7,39.2,Pleasant,Sonoran Central
2021-09-10,0,27.5,34.4,41.3,Pleasant,Sonoran Central
2021-09-11,0,26.7,33.3,40,Pleasant,Sonoran Central
2021-09-12,0,25.8,32.8,39.8,Pleasant,Sonoran Central
2021-09-13,0,25.4,33,40.6,Pleasant,Sonoran Central
2021-09-14,0,25.2,32.9,40.6,Pleasant,Sonoran Central
2021-09-15,0,24.6,32,39.4,Pleasant,Sonoran Central
2021-09-16,0,23.3,31.1,39,Pleasant,Sonoran Central
2021-09-17,0,23.4,30.8,38.2,Pleasant,Sonoran Central
2021-09-18,0,24.5,30.1,35.7,Pleasant,Sonoran Central
2021-09-19,0.45,23.6,29.2,34.8,Pleasant,Sonoran Central
2021-09-20,0,21.2,28.3,35.5,Pleasant,Sonoran Central
2021-09-21,0,20.2,27.7,35.2,Pleasant,Sonoran Central
2021-09-22,0,20.5,29.1,37.6,Pleasant,Sonoran Central
2021-09-23,0,21.3,29.4,37.4,Pleasant,Sonoran Central
2021-09-24,0,22.2,28.7,35.2,Pleasant,Sonoran Central
2021-09-25,0,22.7,27.3,31.9,Pleasant,Sonoran Central
2021-09-26,0.42,21.7,27.2,32.8,Pleasant,Sonoran Central
2021-09-27,12.92,18.5,20.9,23.3,Pleasant,Sonoran Central
2021-09-28,0.73,18.7,23,27.3,Pleasant,Sonoran Central
2021-09-29,0,19.7,24.9,30.1,Pleasant,Sonoran Central
2021-09-30,0,19.1,23.5,27.9,Pleasant,Sonoran Central
2021-10-01,2.01,18.3,24,29.7,Pleasant,Sonoran Central
2021-10-02,0,17.3,23.9,30.5,Pleasant,Sonoran Central
2021-10-03,0,17.2,24.5,31.9,Pleasant,Sonoran Central
2021-10-04,0,18.7,26.1,33.4,Pleasant,Sonoran Central
2021-10-05,2.52,20.5,27.2,33.9,Pleasant,Sonoran Central
2021-10-06,4.73,17.9,23.3,28.7,Pleasant,Sonoran Central
2021-10-07,0,17.8,23.8,29.8,Pleasant,Sonoran Central
2021-10-08,0,19.1,24.8,30.4,Pleasant,Sonoran Central
2021-10-09,0,19.4,25,30.6,Pleasant,Sonoran Central
2021-10-10,0,15.8,21.7,27.7,Pleasant,Sonoran Central
2021-10-11,0,13.5,20.2,27,Pleasant,Sonoran Central
2021-10-12,0.91,11.8,20.1,28.5,Pleasant,Sonoran Central
2021-10-13,0,9.4,14.3,19.2,Pleasant,Sonoran Central
2021-10-14,0,8.8,15.6,22.4,Pleasant,Sonoran Central
2021-10-15,0,10.1,17.3,24.6,Pleasant,Sonoran Central
2021-10-16,0,12.8,19.9,27,Pleasant,Sonoran Central
2021-10-17,0,14.8,22.9,31,Pleasant,Sonoran Central
2021-10-18,0,15.1,22.6,30.1,Pleasant,Sonoran Central
2021-10-19,0,13,20.1,27.2,Pleasant,Sonoran Central
2021-10-20,0,12.1,18.1,24.1,Pleasant,Sonoran Central
2021-10-21,0,13.4,20.3,27.3,Pleasant,Sonoran Central
2021-10-22,0,13.3,21.7,30.1,Pleasant,Sonoran Central
2021-10-23,0,13.6,21.7,29.8,Pleasant,Sonoran Central
2021-10-24,0,12.8,20.3,27.7,Pleasant,Sonoran Central
2021-10-25,0,14.7,21.4,28.1,Pleasant,Sonoran Central
2021-10-26,0,15.5,22.5,29.5,Pleasant,Sonoran Central
2021-10-27,0,12.4,17.7,23.1,Pleasant,Sonoran Central
2021-10-28,0,11.2,17.7,24.3,Pleasant,Sonoran Central
2021-10-29,0,11.4,20.2,29,Pleasant,Sonoran Central
2021-10-30,0,13.6,22.4,31.3,Pleasant,Sonoran Central
2021-10-31,0,12.8,21,29.2,Pleasant,Sonoran Central
2021-11-01,0,14.3,21.7,29,Pleasant,Sonoran Central
2021-11-02,0,14.5,21,27.6,Pleasant,Sonoran Central
2021-11-03,0,12.8,20.3,27.8,Pleasant,Sonoran Central
2021-11-04,0,12.6,21.1,29.7,Pleasant,Sonoran Central
2021-11-05,0,13.3,21.9,30.5,Pleasant,Sonoran Central
2021-11-06,0,13.1,21.8,30.6,Pleasant,Sonoran Central
2021-11-07,0,12.8,21.8,30.8,Pleasant,Sonoran Central
2021-11-08,0,12.4,20.6,28.9,Pleasant,Sonoran Central
2021-11-09,0,12.4,20.8,29.2,Pleasant,Sonoran Central
2021-11-10,0,11.6,19.1,26.6,Pleasant,Sonoran Central
2021-11-11,0,11.3,19.8,28.3,Pleasant,Sonoran Central
2021-11-12,0,13.3,21.1,29,Pleasant,Sonoran Central
2021-11-13,0,13.1,21.9,30.6,Pleasant,Sonoran Central
2021-11-14,0,12.1,21.1,30.1,Pleasant,Sonoran Central
2021-11-15,0,11.5,20.7,29.8,Pleasant,Sonoran Central
2021-11-16,0,10.7,19.9,29.1,Pleasant,Sonoran Central
2021-11-17,0,10,17.7,25.4,Pleasant,Sonoran Central
2021-11-18,0,9.6,17.6,25.6,Pleasant,Sonoran Central
2021-11-19,0,9.2,18.2,27.1,Pleasant,Sonoran Central
2021-11-20,0,10.2,18.2,26.1,Pleasant,Sonoran Central
2021-11-21,0,9.7,17.5,25.2,Pleasant,Sonoran Central
2021-11-22,0,13.9,20.1,26.3,Pleasant,Sonoran Central
2021-11-23,0,15.7,21.3,27,Pleasant,Sonoran Central
2021-11-24,0,14.1,19,23.9,Pleasant,Sonoran Central
2021-11-25,0,12.2,17.3,22.3,Pleasant,Sonoran Central
2021-11-26,0,12.6,17.7,22.7,Pleasant,Sonoran Central
2021-11-27,0,9.5,16.9,24.3,Pleasant,Sonoran Central
2021-11-28,0,8.3,15.8,23.2,Pleasant,Sonoran Central
2021-11-29,0,9,17.8,26.5,Pleasant,Sonoran Central
2021-11-30,0,9.8,18.5,27.2,Pleasant,Sonoran Central
2021-12-01,0,9.8,18.1,26.4,Pleasant,Sonoran Central
2021-12-02,0,10.2,19.3,28.4,Pleasant,Sonoran Central
2021-12-03,0,10.6,19.2,27.8,Pleasant,Sonoran Central
2021-12-04,0,9.8,18,26.2,Pleasant,Sonoran Central
2021-12-05,0,8.4,16.6,24.8,Pleasant,Sonoran Central
2021-12-06,0,7.9,16,24,Pleasant,Sonoran Central
2021-12-07,0,7.8,15.7,23.5,Pleasant,Sonoran Central
2021-12-08,0,10.3,15.6,20.9,Pleasant,Sonoran Central
2021-12-09,0,9.6,15.3,21,Pleasant,Sonoran Central
2021-12-10,3.36,10.1,14.7,19.4,Pleasant,Sonoran Central
2021-12-11,0,6.6,11.2,15.7,Pleasant,Sonoran Central
2021-12-12,0,4.2,11.2,18.2,Pleasant,Sonoran Central
2021-12-13,0,3.9,12.6,21.2,Pleasant,Sonoran Central
2021-12-14,0,5.8,12.8,19.7,Pleasant,Sonoran Central
2021-12-15,3.65,5.8,13.2,20.5,Pleasant,Sonoran Central
2021-12-16,0,2,7.6,13.3,Pleasant,Sonoran Central
2021-12-17,0,1.4,8.8,16.2,Pleasant,Sonoran Central
2021-12-18,0,2.4,9.5,16.6,Pleasant,Sonoran Central
2021-12-19,0,6.1,12.3,18.6,Pleasant,Sonoran Central
2021-12-20,0,4.8,12.4,20.1,Pleasant,Sonoran Central
2021-12-21,0,3.9,12.3,20.7,Pleasant,Sonoran Central
2021-12-22,0,7.4,12.9,18.4,Pleasant,Sonoran Central
2021-12-23,0,6.7,14.3,21.9,Pleasant,Sonoran Central
2021-12-24,15.01,10.9,16.5,22.1,Pleasant,Sonoran Central
2021-12-25,29.65,10.5,12.2,14,Pleasant,Sonoran Central
2021-12-26,0,10,12.6,15.3,Pleasant,Sonoran Central
2021-12-27,0,7.5,12,16.5,Pleasant,Sonoran Central
2021-12-28,0,4.6,8.9,13.2,Pleasant,Sonoran Central
2021-12-29,2.99,6.1,9,12,Pleasant,Sonoran Central
2021-12-30,0,7,10.3,13.5,Pleasant,Sonoran Central
2021-12-31,0.51,7,10.9,14.7,Pleasant,Sonoran Central
2022-01-01,3.99,9.6,11.9,14.2,Pleasant,Sonoran Central
2022-01-02,0,2.8,7,11.3,Pleasant,Sonoran Central
2022-01-03,0,0.6,7.8,15,Pleasant,Sonoran Central
2022-01-04,0,1.7,9.8,17.9,Pleasant,Sonoran Central
2022-01-05,0,2.9,10.4,17.9,Pleasant,Sonoran Central
2022-01-06,0,3,10.5,18,Pleasant,Sonoran Central
2022-01-07,0,4.6,11.9,19.2,Pleasant,Sonoran Central
2022-01-08,0,5,12.9,20.8,Pleasant,Sonoran Central
2022-01-09,0,6.2,12.5,18.9,Pleasant,Sonoran Central
2022-01-10,0,6.1,14.2,22.3,Pleasant,Sonoran Central
2022-01-11,0,10.6,16.3,21.9,Pleasant,Sonoran Central
2022-01-12,0,6.3,14.1,21.9,Pleasant,Sonoran Central
2022-01-13,0,5.6,13.3,21.1,Pleasant,Sonoran Central
2022-01-14,0,5.3,13.4,21.6,Pleasant,Sonoran Central
2022-01-15,0,10,15.8,21.5,Pleasant,Sonoran Central
2022-01-16,0,7,13.5,20.1,Pleasant,Sonoran Central
2022-01-17,0,5.7,13.9,22.1,Pleasant,Sonoran Central
2022-01-18,0,7.4,14.1,20.8,Pleasant,Sonoran Central
2022-01-19,0.06,9.2,14,18.7,Pleasant,Sonoran Central
2022-01-20,0,7.8,13.8,19.8,Pleasant,Sonoran Central
2022-01-21,0,5.9,13.6,21.4,Pleasant,Sonoran Central
2022-01-22,0,5.5,12.6,19.8,Pleasant,Sonoran Central
2022-01-23,1.14,9.4,14.3,19.2,Pleasant,Sonoran Central
2022-01-24,0,6.4,13.5,20.7,Pleasant,Sonoran Central
2022-01-25,0,5.5,12.4,19.2,Pleasant,Sonoran Central
2022-01-26,0,5.2,12,18.8,Pleasant,Sonoran Central
2022-01-27,0,4.4,11.8,19.2,Pleasant,Sonoran Central
2022-01-28,0,3.3,11.6,19.9,Pleasant,Sonoran Central
2022-01-29,0,8.9,14.7,20.5,Pleasant,Sonoran Central
2022-01-30,0,9.2,15.1,20.9,Pleasant,Sonoran Central
2022-01-31,0,6.6,14,21.5,Pleasant,Sonoran Central
2022-02-01,0,5.5,12.5,19.5,Pleasant,Sonoran Central
2022-02-02,0,8.1,13.1,18.2,Pleasant,Sonoran Central
2022-02-03,0,3.2,8.9,14.7,Pleasant,Sonoran Central
2022-02-04,0,2.5,7.8,13.1,Pleasant,Sonoran Central
2022-02-05,0,3.3,10.2,17.1,Pleasant,Sonoran Central
2022-02-06,0,2.5,10.6,18.7,Pleasant,Sonoran Central
2022-02-07,0,3,12.3,21.5,Pleasant,Sonoran Central
2022-02-08,0,7.3,14.1,20.9,Pleasant,Sonoran Central
2022-02-09,0,5.6,14.6,23.6,Pleasant,Sonoran Central
2022-02-10,0,10.2,17.9,25.5,Pleasant,Sonoran Central
2022-02-11,0,10,18.1,26.3,Pleasant,Sonoran Central
2022-02-12,0,8.9,17.5,26.2,Pleasant,Sonoran Central
2022-02-13,0,8.4,17.4,26.4,Pleasant,Sonoran Central
2022-02-14,0,7.5,17,26.5,Pleasant,Sonoran Central
2022-02-15,0,6.1,16,25.9,Pleasant,Sonoran Central
2022-02-16,0,6.9,15,23.1,Pleasant,Sonoran Central
2022-02-17,0.02,7.4,11,14.7,Pleasant,Sonoran Central
2022-02-18,0,3.9,11.1,18.3,Pleasant,Sonoran Central
2022-02-19,0,3.3,12.1,21,Pleasant,Sonoran Central
2022-02-20,0,6.4,15.5,24.7,Pleasant,Sonoran Central
2022-02-21,0,6,15,24.1,Pleasant,Sonoran Central
2022-02-22,0,8.2,13.5,18.7,Pleasant,Sonoran Central
2022-02-23,1.54,9.2,12.3,15.5,Pleasant,Sonoran Central
2022-02-24,19.36,0.6,5,9.4,Pleasant,Sonoran Central
2022-02-25,0,0.1,6.4,12.6,Pleasant,Sonoran Central
2022-02-26,0,2.7,9.9,17,Pleasant,Sonoran Central
2022-02-27,0,3.7,11.3,19,Pleasant,Sonoran Central
2022-02-28,0,5.4,13.5,21.5,Pleasant,Sonoran Central
2022-03-01,0,11.8,19.2,26.5,Pleasant,Sonoran Central
2022-03-02,0,10.7,19.4,28,Pleasant,Sonoran Central
2022-03-03,0,10.1,19.8,29.4,Pleasant,Sonoran Central
