AccSpeciesName,DispersalSyndrome28,SeedDryMass26,SLA3117,GerminationRate95,LeafN14,LeafArea3113,LeafArea3114,LeafDryMass55,LeafCN146
Vitex sellowiana,3,0,0,0,0,0,0,0,0
Vitex sp,0,0,2,0,4,24,0,0,3
Vitex sprucei,0,0,2,0,4,1,0,0,1
Vitex stahelii,0,0,0,0,0,1,0,0,0
Vitex strickeri,0,6,0,0,0,0,0,0,0
Vitex teloravina,0,6,0,0,0,0,0,0,0
Vitex triflora,1,0,12,0,9,4,1,5,3
Vitex trifolia,0,1,1,0,4,1,1,0,0
Vitex trifolia subsp. litoralis,0,6,0,0,0,0,0,0,0
Vitex ugogoensis,0,6,0,0,0,0,0,0,0
Vitex velutinifolia,0,0,0,0,0,1,0,0,0
Vitex vestita,0,0,1,0,0,0,0,0,0
Vitex welwitschii,0,0,0,0,8,1,0,0,8
Viticipremna sp,0,0,0,0,0,1,0,0,0
Vitis aestivalis,1,9,1,0,1,7,0,0,0
Vitis amurensis,0,0,4,0,12,0,3,0,1
Vitis bloodwothiana,1,1,0,2,0,0,0,0,0
Vitis bryoniifolia,0,0,2,0,3,0,2,0,1
Vitis californica,1,6,0,1,0,0,0,0,0
Vitis cinerea,0,1,2,0,2,0,0,0,0
Vitis cissioides,0,0,0,0,0,1,0,0,0
Vitis coignetiae,1,6,6,0,18,0,1,5,6
Vitis cordifolia,0,0,0,0,0,1,0,0,0
Vitis ficifolia,0,0,2,0,2,0,2,0,0
Vitis flexuosa,0,4,1,0,0,0,0,0,0
Vitis labrusca,4,15,7,0,2,1,0,5,0
Vitis lowii,0,0,1,0,0,0,0,0,0
Vitis palmata,0,1,0,0,0,0,0,0,0
Vitis riparia,1,7,12,0,18,0,0,171,8
Vitis rotundifolia,0,1,63,0,2,3,30,30,0
Vitis rupestris,0,0,2,0,2,2,0,0,0
Vitis saccharifera,0,0,1,0,0,0,0,0,0
Vitis sp,6,6,1,0,35,11,0,0,0
Vitis tiliaefolia,5,0,0,0,0,0,0,0,0
Vitis tiliifolia,1,2,4,2,1,8,0,0,0
Vitis vinifera,22,15,115,0,60,7,56,23,0
Vitis vinifera subsp. sylvestris,1,1,0,0,0,0,0,0,0
Vitis vulpina,6,13,3,0,5,5,0,5,3
Vittadinia arida,1,1,0,0,0,0,0,0,0
Vittadinia australasica var. australasica,1,7,0,4,0,0,0,0,0
Vittadinia australasica var. oricola,2,2,0,0,0,0,0,0,0
Vittadinia australis,1,7,0,4,0,0,0,0,0
Vittadinia blackii,1,1,0,0,0,0,0,0,0
Vittadinia burbidgeae,1,7,0,4,0,0,0,0,0
Vittadinia cervicularis,2,2,0,0,0,0,0,0,0
Vittadinia cervicularis var. cervicularis,1,7,0,4,0,0,0,0,0
Vittadinia cuneata,7,2,4,0,0,2,0,2,0
Vittadinia cuneata var. cuneata,4,10,0,8,0,0,0,0,0
Vittadinia cuneata var. hirsuta,1,8,0,0,0,0,0,0,0
Vittadinia cuneata var. morrisii,1,1,0,0,0,0,0,0,0
Vittadinia dentata,3,2,0,0,0,0,0,0,0
Vittadinia dissecta var. hirta,3,9,0,5,0,0,0,0,0
Vittadinia eremaea,11,15,0,5,0,0,0,0,0
Vittadinia gracilis,3,9,0,4,0,0,0,0,0
Vittadinia macra,0,0,0,0,0,1,0,0,0
Vittadinia megacephala,1,7,0,4,0,0,0,0,0
Vittadinia muelleri,8,8,0,0,0,0,0,0,0
Vittadinia pterochaeta,2,2,0,0,0,0,0,0,0
Vittadinia pustulata,1,1,0,0,0,0,0,0,0
Vittadinia sp,0,0,2,0,0,2,0,1,0
Vittadinia spathulata,2,4,0,0,0,0,0,0,0
Vittadinia sulcata,3,9,0,4,0,0,0,0,0
Vittadinia tenuissima,1,1,0,0,0,0,0,0,0
Vittadinia triloba,1,3,3,0,0,0,0,1,0
Vittaria costata,0,0,18,0,6,0,0,0,3
Vittaria lineata,0,0,12,0,6,0,0,0,3
Vittaria sp,0,0,1,0,1,1,0,0,0
Vittetia bishopii,2,0,0,0,0,0,0,0,0
Vittetia orbiculata,2,0,0,0,0,0,0,0,0
Vivia sp,0,0,0,0,0,1,0,0,0
Viviania albiflora,0,0,0,0,2,0,0,0,0
Viviania crenata,1,1,0,0,0,0,0,0,0
Viviania marifolia,3,8,0,3,0,0,0,0,0
Voacanga africana,2,9,0,5,0,1,0,0,0
Voacanga bracteata,0,0,0,0,0,1,0,0,0
Voacanga foetida,0,0,0,0,0,2,0,0,0
Voacanga sp,0,0,0,0,0,1,0,0,0
Vochysia acuminata,1,0,0,0,0,0,0,0,0
Vochysia allenii,0,0,9,0,0,0,0,9,0
Vochysia bifalcata,1,0,6,0,0,0,4,0,0
Vochysia biloba,0,0,0,0,0,0,1,0,0
Vochysia boliviana,0,0,0,0,0,0,1,0,0
Vochysia braceliniae,0,0,8,0,9,2,1,1,3
Vochysia cinnamomea,1,0,0,0,0,0,0,0,0
Vochysia citrifolia,0,0,0,0,0,0,1,0,0
Vochysia dasyantha,1,0,0,0,0,0,0,0,0
Vochysia densiflora,0,0,0,0,0,0,1,0,0
Vochysia discolor,1,0,0,0,0,0,0,0,0
Vochysia divergens,1,0,0,0,0,0,0,0,0
Vochysia elliptica,1,0,5,0,57,0,0,15,0
Vochysia emarginata,1,0,0,0,0,0,0,0,0
Vochysia ferruginea,4,14,58,0,40,6,5,46,24
Vochysia gardneri,1,0,0,0,0,0,0,0,0
Vochysia guatemalensis,7,9,75,0,26,5,1,1,0
Vochysia guianensis,6,3,9,0,12,2,1,12,6
Vochysia haenkeana,1,0,0,0,0,0,0,0,0
Vochysia herbacea,1,0,0,0,0,0,0,0,0
Vochysia laurifolia,1,0,0,0,0,0,0,0,0
Vochysia leguiana,0,0,4,0,4,2,1,0,2
Vochysia lehmannii,0,0,0,0,0,1,0,0,0
Vochysia lomatophylla,0,0,0,0,0,0,1,0,0
Vochysia macrophylla,1,0,0,0,0,0,0,0,0
Vochysia magnifica,1,0,2,0,0,0,0,0,0
Vochysia mapirensis,0,0,2,0,2,1,1,0,1
Vochysia megalophylla,0,0,2,0,0,0,0,2,0
Vochysia neyratii,6,0,0,0,0,0,0,0,0
Vochysia obidensis,0,0,0,0,0,0,1,0,0
Vochysia obovata,1,0,0,0,0,0,0,0,0
Vochysia oppugnata,1,0,0,0,0,0,0,0,0
Vochysia palmirana,1,0,0,0,0,0,0,0,0
Vochysia petraea,1,0,0,0,0,0,0,0,0
Vochysia pruinosa,1,0,0,0,0,0,0,0,0
Vochysia pseudopumila,1,0,0,0,0,0,0,0,0
Vochysia pumila,1,0,0,0,0,0,0,0,0
Vochysia pygmaea,1,0,0,0,0,0,0,0,0
Vochysia pyramidalis,1,0,0,0,0,0,0,0,0
Vochysia rectiflora,1,0,0,0,0,0,0,0,0
Vochysia rotundifolia,1,0,0,0,0,0,0,0,0
Vochysia rufa,1,0,0,0,0,0,0,0,0
Vochysia rufescens,0,0,0,0,0,0,1,0,0
Vochysia sessilifolia,1,0,0,0,0,0,0,0,0
Vochysia sp,0,0,2,0,5,0,0,0,0
Vochysia surinamensis,13,12,0,0,0,0,0,0,0
Vochysia thyrsoidea,2,0,0,0,24,0,0,0,0
Vochysia tomentosa,6,0,8,0,2,0,0,8,1
Vochysia tucanorum,2,0,0,0,8,0,0,0,0
Vochysia venezuelana,1,8,0,0,0,0,0,0,0
Vochysia venulosa,0,0,0,0,0,0,1,0,0
Vochysiaceae sp,1,1,0,0,0,0,0,0,0
Volkensinia prostrata,0,4,0,2,0,0,0,0,0
Volutaria boranensis,1,1,0,0,0,0,0,0,0
Volutaria lippii,2,8,0,5,0,0,0,0,0
Volutaria tubuliflora,1,1,0,0,0,0,0,0,0
Vossia cuspidata,1,5,0,1,0,0,0,0,0
Vouacapoua americana,11,11,104,0,63,43,1,148,30
Vouacapoua macropetala,15,14,23,0,30,0,0,25,0
Vouacapoua pallidior,0,0,0,0,0,0,1,0,0
Vouacapoua vermifuga,1,0,0,0,0,0,0,0,0
Vouarana anomala,0,0,2,0,3,0,1,1,0
Vouarana guianensis,0,0,15,0,6,0,1,24,3
Voyria azurens,6,0,0,0,0,0,0,0,0
Vriesea amazonica,4,0,0,0,0,1,0,0,0
Vriesea amethystina,1,1,0,0,0,0,0,0,0
Vriesea andaraiensis,1,0,0,0,0,0,0,0,0
Vriesea atropurpurea,1,0,0,0,0,0,0,0,0
Vriesea carinata,1,1,0,0,0,0,0,0,0
Vriesea chapadensis,1,0,0,0,0,0,0,0,0
Vriesea cipoensis,1,0,0,0,0,0,0,0,0
Vriesea clausseniana,1,0,0,0,0,0,0,0,0
Vriesea crassa,1,0,0,0,0,0,0,0,0
Vriesea densiflora,1,0,0,0,0,0,0,0,0
Vriesea diamantinensis,1,0,0,0,0,0,0,0,0
Vriesea duvaliana,1,1,0,0,0,0,0,0,0
Vriesea fabioi,1,0,0,0,0,0,0,0,0
Vriesea friburgensis,1,0,0,0,0,0,0,0,0
Vriesea gelatinosa,1,0,0,0,0,0,0,0,0
Vriesea gladioliflora,5,1,15,0,20,0,0,0,10
Vriesea itatiaiae,0,0,0,0,2,0,0,0,0
Vriesea longicaulis,1,0,0,0,0,0,0,0,0
Vriesea longistaminea,1,0,0,0,0,0,0,0,0
Vriesea maculosa,1,0,0,0,0,0,0,0,0
Vriesea marceloi,1,0,0,0,0,0,0,0,0
Vriesea marnier-lapostollei,1,5,0,0,0,0,0,0,0
Vriesea medusa,1,0,0,0,0,0,0,0,0
Vriesea nanuzae,1,0,0,0,0,0,0,0,0
Vriesea neoglutinosa,0,0,0,0,2,0,0,0,0
Vriesea oligantha,1,0,0,0,0,0,0,0,0
Vriesea pardalina,1,0,0,0,0,0,0,0,0
Vriesea pauperrima,1,5,0,0,0,0,0,0,0
Vriesea philippocoburgii,1,1,0,0,0,0,0,0,0
Vriesea piscatrix,1,0,0,0,0,0,0,0,0
Vriesea platynema,1,6,0,0,0,0,0,0,0
Vriesea pleiosticha,4,0,0,0,0,0,0,0,0
Vriesea portentosa,1,0,0,0,0,0,0,0,0
Vriesea procera,1,0,0,0,0,0,0,0,0
Vriesea pseudoligantha,1,0,0,0,0,0,0,0,0
Vriesea psittacina var. psittacina,1,1,0,0,0,0,0,0,0
Vriesea ringens,1,1,0,0,0,0,0,0,0
Vriesea sanfranciscana,1,0,0,0,0,0,0,0,0
Vriesea saxicola,1,0,0,0,0,0,0,0,0
Vriesea sceptrum,1,0,0,0,0,0,0,0,0
Vriesea segadas-viannae,1,0,0,0,0,0,0,0,0
Vriesea serranegrensis,1,0,0,0,0,0,0,0,0
Vriesea simplex,1,1,0,0,0,0,0,0,0
Vriesea simulans,1,0,0,0,0,0,0,0,0
Vriesea sintenisii,2,2,0,0,0,0,0,0,0
Vriesea sp,0,0,0,0,0,2,0,0,0
Vriesea sparsiflora,1,1,0,0,0,0,0,0,0
Vriesea splendens,4,0,0,0,0,0,0,0,0
Vriesea splendens var. splendens,1,5,0,0,0,0,0,0,0
Vriesea stricta,1,0,0,0,0,0,0,0,0
Vriesea tuerckheimii,1,1,0,0,0,0,0,0,0
Vuguierenthus longiracemosus,0,0,0,0,0,0,0,10,0
Vulpia alopecuros,3,3,1,0,0,0,0,0,0
Vulpia bromoides,40,17,103,14,14,0,101,107,13
Vulpia ciliata,15,25,14,5,6,2,1,3,2
Vulpia ciliata subsp. ciliata,1,0,0,0,0,0,0,0,0
Vulpia erecta,1,8,0,0,0,0,0,0,0
Vulpia fasciculata,14,10,1,4,0,0,2,23,0
Vulpia geniculata,1,7,0,2,0,0,0,0,0
Vulpia ligustica,1,5,0,2,0,0,0,0,0
Vulpia membranacea,2,1,1,3,0,0,0,0,0
Vulpia menbranoides,1,1,0,0,0,0,0,0,1
Vulpia microstachys,7,10,1,0,1,0,0,0,1
Vulpia microstachys var. ciliata,3,10,0,0,0,0,0,0,0
Vulpia microstachys var. pauciflora,4,12,0,2,0,0,0,0,0
Vulpia muralis,4,10,1,0,0,0,0,0,0
Vulpia myuros,267,62,65,4,27,0,2,72,3
Vulpia octoflora,1,13,0,2,0,0,0,10,0
Vulpia persica,0,0,0,0,0,0,3,0,0
Vulpia ramosa,1,8,0,0,0,0,0,0,0
Vulpia unilateralis,7,7,0,3,0,0,0,0,0
Wachendorfia multiflora,1,1,0,0,0,0,0,0,0
Wachendorfia paniculata,5,10,0,4,0,0,0,0,0
Wachendorfia thyrsiflora,4,12,0,3,0,0,0,0,0
Wahlenbergia abyssinica,5,0,0,0,0,0,0,0,0
Wahlenbergia abyssinica subsp. abyssinica,2,8,0,4,0,0,0,0,0
Wahlenbergia albomarginata,0,1,4,0,0,1,0,0,0
Wahlenbergia albomarginata subsp. albomarginata,1,1,0,4,0,0,0,0,0
Wahlenbergia albomarginata subsp. laxa,2,2,0,4,0,0,0,0,0
Wahlenbergia androsacea,3,3,0,4,0,0,0,0,0
Wahlenbergia angustifolia,3,3,0,4,0,0,0,0,0
Wahlenbergia annularis,8,9,0,4,0,0,0,0,0
Wahlenbergia capensis,3,9,0,4,0,0,0,0,0
Wahlenbergia capillaris,8,15,1,4,0,1,0,0,0
Wahlenbergia capitata,1,7,0,4,0,0,0,0,0
Wahlenbergia caryophylloides,1,7,0,4,0,0,0,0,0
Wahlenbergia ceracea,4,13,1,1,0,0,1,1,0
Wahlenbergia cernua,1,7,0,4,0,0,0,0,0
Wahlenbergia cuspidata,1,7,0,4,0,0,0,0,0
Wahlenbergia densicaulis,1,1,0,4,0,0,0,0,0
Wahlenbergia densifolia,1,1,0,0,0,0,0,0,0
Wahlenbergia denticulata,2,8,0,4,0,0,0,0,0
Wahlenbergia ecklonii,2,2,0,0,0,0,0,0,0
Wahlenbergia erophiloides,1,1,0,4,0,0,0,0,0
Wahlenbergia flexuosa,1,1,0,0,0,0,0,0,0
Wahlenbergia fluminalis,3,11,1,4,0,1,0,0,0
Wahlenbergia gloriosa,1,7,1,5,0,0,1,1,0
Wahlenbergia gracilenta,1,8,0,4,0,0,0,0,0
Wahlenbergia gracilis,23,24,1,4,0,1,0,0,0
Wahlenbergia grandiflora,1,1,0,4,0,0,0,0,0
Wahlenbergia graniticola,3,2,0,0,0,0,0,0,0
Wahlenbergia hederacea,9,14,0,5,0,0,1,0,0
Wahlenbergia hirsuta,1,1,0,0,0,0,0,0,0
Wahlenbergia huttonii,1,7,0,4,0,0,0,0,0
Wahlenbergia intricata,1,1,0,4,0,0,0,0,0
Wahlenbergia islensis,1,1,0,4,0,0,0,0,0
Wahlenbergia krebsii,1,7,0,5,0,0,0,0,0
Wahlenbergia krebsii subsp. arguta,1,1,0,4,0,0,0,0,0
Wahlenbergia krebsii subsp. krebsii,1,1,0,0,0,0,0,0,0
Wahlenbergia linarioides,2,9,0,4,0,0,0,0,0
Wahlenbergia linifolia,1,7,0,0,0,0,0,0,0
Wahlenbergia littoralis,1,7,0,0,0,0,0,0,0
Wahlenbergia littoricola,0,6,0,0,0,0,0,0,0
Wahlenbergia luteola,10,11,0,4,0,0,0,0,0
Wahlenbergia magaliesbergensis,1,7,0,4,0,0,0,0,0
Wahlenbergia matthewsii,1,1,0,0,0,0,0,0,0
Wahlenbergia multicaulis,1,7,0,0,0,0,0,0,0
Wahlenbergia napiformis,1,1,0,0,0,0,0,0,0
Wahlenbergia neorigida,1,7,0,4,0,0,0,0,0
Wahlenbergia nodosa,1,1,0,0,0,0,0,0,0
Wahlenbergia obovata,1,1,0,0,0,0,0,0,0
Wahlenbergia oxyphylla,1,1,0,4,0,0,0,0,0
Wahlenbergia paludicola,1,1,0,4,0,0,0,0,0
Wahlenbergia paniculata,1,1,0,0,0,0,0,0,0
Wahlenbergia perrieri,1,1,0,0,0,0,0,0,0
Wahlenbergia perrottetii,7,7,0,4,0,0,0,0,0
Wahlenbergia planiflora,6,0,0,0,0,0,0,0,0
Wahlenbergia preissii,1,1,0,0,0,0,0,0,0
Wahlenbergia prostrata,7,8,0,0,0,0,0,0,0
Wahlenbergia queenslandica,12,11,1,4,0,1,0,0,0
Wahlenbergia ramosissima subsp. lateralis,1,1,0,0,0,0,0,0,0
Wahlenbergia rupestris,1,1,0,4,0,0,0,0,0
Wahlenbergia sp,18,4,0,0,0,2,0,0,0
Wahlenbergia stricta,1,7,0,5,0,0,0,0,0
Wahlenbergia subaphylla subsp. thesioides,1,1,0,0,0,0,0,0,0
Wahlenbergia tenella,1,1,0,0,0,0,0,0,0
Wahlenbergia thunbergiana,1,1,0,0,0,0,0,0,0
Wahlenbergia tumidifructa,1,7,0,4,0,0,0,0,0
Wahlenbergia undulata,3,9,0,5,0,0,0,0,0
Wahlenbergia virgata,1,7,0,4,0,0,0,0,0
Waitzia acuminata,2,9,0,4,37,0,0,0,0
Waitzia acuminata var. acuminata,1,1,0,0,0,0,0,0,0
Waitzia acuminata var. albicans,1,1,0,0,0,0,0,0,0
Waitzia corymbosa,1,1,0,0,0,0,0,0,0
Waitzia fitzgibbonii,1,1,0,0,0,0,0,0,0
Waitzia nitida,1,8,0,5,0,0,0,0,0
Waitzia podolepis,1,1,0,0,0,0,0,0,0
Waitzia suaveolens,3,13,0,4,0,0,0,0,0
Waitzia suaveolens var. flava,1,7,0,5,0,0,0,0,0
Wallenia pendula,0,0,0,0,0,1,0,0,0
Wallenia subverticillata,0,0,0,0,0,2,0,0,0
Walleria nutans,1,1,0,0,0,0,0,0,0
Walsura pinnata,0,0,0,0,1,1,1,0,0
Walsura sp,0,0,0,0,0,2,0,0,0
Walsura trifolia,0,0,1,0,0,0,0,0,0
Waltheria ackermanniana,2,0,0,0,0,0,0,0,0
Waltheria albicans,2,0,0,0,0,0,0,0,0
Waltheria brachypetala,0,0,1,0,0,0,1,0,0
Waltheria bracteosa,2,0,0,0,0,0,0,0,0
Waltheria carpinifolia,2,0,0,0,0,0,0,0,0
Waltheria cinerescens,2,0,0,0,0,0,0,0,0
Waltheria communis,2,0,0,0,0,0,0,0,0
Waltheria ferruginea,2,0,0,0,0,0,0,0,0
Waltheria glomerata,0,0,0,0,0,1,0,0,0
Waltheria indica,17,22,7,5,8,1,2,0,1
Waltheria lanceolata,2,2,0,4,0,0,0,0,0
Waltheria martiana,2,0,0,0,0,0,0,0,0
Waltheria matogrossensis,2,0,0,0,0,0,0,0,0
Waltheria operculata,2,0,0,0,0,0,0,0,0
Waltheria polyantha,2,0,0,0,0,0,0,0,0
Waltheria rotundifolia,3,1,0,0,0,0,0,0,0
Waltheria selloana,2,0,0,0,0,0,0,0,0
Waltheria sp,0,0,0,3,0,0,0,0,0
Waltheria vernonioides,2,0,0,0,0,0,0,0,0
Waltheria viscosissima,2,0,0,0,0,0,0,0,0
Warburgia salutaris,3,8,0,0,0,0,0,0,0
Warburgia stuhlmannii,5,0,0,0,0,0,0,0,0
Warburgia ugandensis,1,4,0,0,0,1,0,0,0
Warneckea fascicularis,1,1,0,0,0,0,0,0,0
Warneckea membranifolia,0,0,0,0,0,1,0,0,0
Warneckea sansibarica,0,0,0,0,0,1,0,0,0
Warneckea trinervis,3,3,0,0,0,0,0,0,0
Warnockia scutellarioides,2,10,0,0,0,0,0,0,0
Warszewiczia coccinea,0,0,11,0,3,5,8,0,0
Warszewiczia cordata,0,0,2,0,3,2,1,1,0
Warszewiczia elata,0,0,0,0,0,0,1,0,0
Warszewiczia schwackei,0,0,0,0,0,0,1,0,0
Washingtonia filifera,20,16,1,0,0,0,0,0,0
Washingtonia robusta,8,7,0,0,0,0,0,0,0
Watsonia aletroides,1,3,0,1,0,0,0,0,0
Watsonia angusta,1,3,0,5,0,0,0,0,0
Watsonia borbonica,4,12,0,4,0,0,0,0,0
Watsonia coccinea,4,6,0,1,0,0,0,0,0
Watsonia densiflora,3,5,0,2,0,0,0,0,0
Watsonia fourcadei,1,1,0,0,0,0,0,0,0
Watsonia hysterantha,1,1,0,0,0,0,0,0,0
Watsonia knysnana,2,4,0,1,0,0,0,0,0
Watsonia laccata,1,1,0,1,0,0,0,0,0
Watsonia marginata,1,3,0,1,0,0,0,0,0
Watsonia meriana,4,9,0,4,0,0,0,0,0
Watsonia mtamvunae,1,1,0,0,0,0,0,0,0
Watsonia occulta,1,3,0,5,0,0,0,0,0
Watsonia pillansii,2,4,0,5,0,0,0,0,0
Watsonia pulchra,1,3,0,1,0,0,0,0,0
Watsonia schlechteri,1,6,0,0,0,0,0,0,0
Watsonia sp,2,0,2,3,2,14,1,10,0
Watsonia stenosiphon,1,1,0,1,0,0,0,0,0
Watsonia tabularis,3,9,0,1,0,0,0,0,0
Watsonia vanderspuyae,1,3,0,0,0,0,0,0,0
Watsonia watsonioides,1,3,0,1,0,0,0,0,0
Wedelia acapulcensis var. hispida,2,6,0,2,0,0,0,0,0
Wedelia bahiensis,2,0,0,0,0,0,0,0,0
Wedelia bishopii,2,0,0,0,0,0,0,0,0
Wedelia bishoplecta,2,0,0,0,0,0,0,0,0
Wedelia cachimboensis,1,1,0,0,0,0,0,0,0
Wedelia cylindrocephala,2,0,0,0,0,0,0,0,0
Wedelia diffusiflora,2,0,0,0,0,0,0,0,0
Wedelia elata,2,0,0,0,0,0,0,0,0
Wedelia glauca,0,0,0,0,0,1,0,0,0
Wedelia goyazensis,2,0,0,0,0,0,0,0,0
Wedelia hatschbachii,2,0,0,0,0,0,0,0,0
Wedelia heringeri,2,0,0,0,0,0,0,0,0
Wedelia heringeriana,2,0,0,0,0,0,0,0,0
Wedelia hispidantha,2,0,0,0,0,0,0,0,0
Wedelia hispidula,2,0,0,0,0,0,0,0,0
Wedelia jugata,2,0,0,0,0,0,0,0,0
Wedelia kirkbridei,2,0,0,0,0,0,0,0,0
Wedelia laevissima,2,0,0,0,0,0,0,0,0
Wedelia leucoglossa,2,0,0,0,0,0,0,0,0
Wedelia lundii,2,0,0,0,0,0,0,0,0
Wedelia macedoi,2,0,0,0,0,0,0,0,0
Wedelia martii,2,0,0,0,0,0,0,0,0
Wedelia modesta,2,0,0,0,0,0,0,0,0
Wedelia montevidensis,1,7,0,7,0,0,0,0,0
Wedelia oligocephala,2,0,0,0,0,0,0,0,0
Wedelia pertenuis,2,0,0,0,0,0,0,0,0
Wedelia podophylla,2,0,0,0,0,0,0,0,0
Wedelia prostrata,1,8,0,0,5,0,0,0,0
Wedelia pseudoyedaea,2,0,0,0,0,0,0,0,0
Wedelia puberula,2,0,0,0,0,0,0,0,0
Wedelia regis,2,0,0,0,0,0,0,0,0
Wedelia souzae,2,0,0,0,0,0,0,0,0
Wedelia squarrosa,2,0,0,0,0,0,0,0,0
Wedelia subalpestris,2,0,0,0,0,0,0,0,0
Wedelia subpetiolata,2,0,0,0,0,0,0,0,0
Wedelia subvelutina,2,0,0,0,0,0,0,0,0
Wedelia trichostephia,2,0,0,0,0,0,0,0,0
Wedelia vauthieri,2,0,0,0,0,0,0,0,0
Wedelia veadeirosensis,2,0,0,0,0,0,0,0,0
Wedelia vexata,0,0,0,1,0,0,0,0,0
Wedelia villosa,2,0,0,0,0,0,0,0,0
Wedelia warmingii,2,0,0,0,0,0,0,0,0
Weigela coraeensis,1,8,0,0,0,0,0,0,0
Weigela floribunda,1,7,0,0,0,0,0,0,0
Weigela florida,0,0,0,0,4,0,0,0,0
Weigela hortensis,2,10,0,0,0,0,0,0,0
Weigela japonica,0,0,1,0,1,0,0,0,1
Weigela japonica var. sinica,0,6,2,0,2,0,2,0,2
Weigela middendorffiana,1,1,0,4,0,0,0,0,0
Weigela subsessilis,0,0,0,5,0,0,0,0,0
Weinmannia auriculata,0,0,2,0,2,0,0,0,0
Weinmannia balbisiana,0,0,2,0,0,2,0,0,0
Weinmannia bangii,0,0,13,0,13,0,14,13,0
Weinmannia bojeriana,0,0,6,0,0,0,0,6,0
Weinmannia cochensis,0,0,2,0,0,0,1,0,0
Weinmannia crassifolia,0,0,8,0,8,0,8,7,7
Weinmannia glomerata,0,0,0,0,0,0,1,0,0
Weinmannia humilis,0,0,1,0,0,1,0,0,0
Weinmannia lechleriana,0,0,2,0,2,0,0,0,0
Weinmannia mammea,0,0,0,0,0,1,0,0,0
Weinmannia paulliniifolia,1,0,0,0,1,0,0,1,0
Weinmannia pinnata,0,0,22,0,3,1,0,15,0
Weinmannia pubescens,0,0,3,0,3,0,0,0,0
Weinmannia racemosa,1,11,148,0,31,20,0,0,0
Weinmannia rutenbergii,0,0,10,0,0,0,0,10,0
Weinmannia silvicola,0,0,77,0,27,4,0,0,0
Weinmannia sp,0,0,0,0,1,5,0,0,0
Weinmannia stenostachya,1,7,0,4,0,0,0,0,0
Weinmannia trichosperma,3,10,7,0,6,0,0,0,0
Welfia regia,10,5,6,0,3,0,1,0,0
Wellstedia dinteri,6,0,0,0,0,0,0,0,0
Wellstedia socotrana,6,0,0,0,0,0,0,0,0
Welwitschia mirabilis,1,1,0,1,0,0,0,0,0
Wendlandia basistaminea,1,10,0,0,0,0,0,0,0
Wendlandia sp,0,0,0,0,0,15,0,0,0
Wendlandia tinctoria,0,0,1,0,1,0,0,0,0
Wendlandia uvariifolia,0,0,6,0,6,0,6,0,0
Wendlandiella sp,0,1,0,0,0,0,0,0,0
Wercklea horrida,1,1,0,0,0,0,0,0,0
Werneria heteroloba,0,0,0,0,1,0,0,0,0
Werneria nubigena,0,0,6,0,4,0,0,0,0
Werneria pumila,0,0,3,0,2,0,0,0,0
Westringia angustifolia,2,8,0,0,0,0,0,0,0
Westringia blakeana,1,1,0,0,0,0,0,0,0
Westringia cheelii,1,7,0,0,0,0,0,0,0
Westringia crassifolia,3,3,0,0,0,0,0,0,0
Westringia eremicola,1,7,25,4,0,0,25,0,0
Westringia fruticosa,1,7,0,0,0,0,0,0,0
Westringia glabra,1,1,0,0,0,0,0,0,0
Westringia rigida,3,9,1,0,1,0,0,0,0
Westringia rubiifolia,1,7,0,0,0,0,0,0,0
Westringia senifolia,1,7,0,0,0,0,0,0,0
Westringia tenuicaulis,0,0,15,0,0,0,15,0,0
Wetland grass,0,0,0,0,4,0,0,0,0
Wettinia aequatorialis,0,1,0,0,0,0,0,0,0
Wettinia maynensis,6,0,2,0,3,0,0,1,0
Wettinia quinaria,1,1,0,0,0,0,0,0,0
Whipplea modesta,1,7,0,0,0,0,0,0,0
Whiteochloa multiciliata,0,0,0,0,6,0,0,0,0
Whitfieldia elongata,0,0,0,0,0,1,0,0,0
Wiborgia fusca subsp. fusca,1,1,0,0,0,0,0,0,0
Wiborgia fusca subsp. macrocarpa,2,2,0,0,0,0,0,0,0
Wiborgia leptoptera subsp. leptoptera,1,1,0,0,0,0,0,0,0
Wiborgia monoptera,7,7,0,0,0,0,0,0,0
Wiborgia obcordata,1,1,0,0,0,0,0,0,0
Wiborgia sericea,2,2,0,0,0,0,0,0,0
Wiborgiella dahlgrenii,1,1,0,0,0,0,0,0,0
Wiborgiella leipoldtiana,1,1,0,0,0,0,0,0,0
Widdringtonia cedarbergensis,3,2,0,0,0,0,0,0,0
Widdringtonia nodiflora,13,15,0,1,0,0,0,0,0
Widdringtonia schwarzii,4,6,0,0,0,0,0,0,0
Widdringtonia whytei,10,12,0,0,0,0,0,0,0
Wigandia crispa,1,1,0,0,0,0,0,0,0
Wigandia urens,5,12,0,5,0,0,0,0,0
Wikstroemia androsaemifolia,0,1,10,0,1,0,10,10,1
Wikstroemia canescens,1,1,0,0,0,0,0,0,0
Wikstroemia indica,12,12,26,0,0,6,26,0,0
Wikstroemia kudoi,0,0,1,0,0,0,0,0,0
Wikstroemia nutans,7,0,29,0,29,0,29,0,0
Wikstroemia oahuensis,0,0,1,0,2,0,0,0,1
Wikstroemia sp,0,0,0,0,0,8,0,0,0
Wikstroemia uva-ursi,0,1,0,0,0,0,0,0,0
Wikstroemia yakushimensis,0,0,1,0,0,0,0,0,0
Wilbrandia ebracteata,1,0,0,0,0,0,0,0,0
